,date,person,msg,processed_msg
1306,1/3/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.naturalnews.com/2023-02-27-major-energy-provider-blackouts-forced-renewable-energy.html ,http : //www.naturalnews.com/2023-02-27-major-energy-provider-blackouts-forced-renewable-energy.html
1307,1/3/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.circleofblue.org/2022/world/a-tsunami-of-human-waste-half-of-south-africas-sewage-treatment-works-are-failing-says-report/ ,http : //www.circleofblue.org/2022/world/a-tsunami-of-human-waste-half-of-south-africas-sewage-treatment-works-are-failing-says-report/
1308,28/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Deforest to provide a sustainable future? How does that work? 

https://www.opendemocracy.net/en/democraciaabierta/deforesting-the-amazon-for-wind-energy-in-the-global-north-a-green-paradox/ ",deforest provide sustainable future ? work ? http : //www.opendemocracy.net/en/democraciaabierta/deforesting-the-amazon-for-wind-energy-in-the-global-north-a-green-paradox/
1309,28/2/2023,E,I am sure they have not forgotten. Itâ€™s the same â€œbenefits outweigh the risksâ€ mentality.,sure forgotten . â€™ â€œ benefit outweigh risk â€ mentality .
1310,26/2/2023,Charlotte H,"They forget the glitches, hacking, malfunctioning, rate-limiting transactions...","forget glitch , hacking , malfunctioning , rate-limiting transaction ..."
1311,26/2/2023,E,https://www.straitstimes.com/asia/australianz/cyclone-hit-new-zealand-exposes-the-risks-of-a-cashless-society ,http : //www.straitstimes.com/asia/australianz/cyclone-hit-new-zealand-exposes-the-risks-of-a-cashless-society
1312,26/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"UK breeding low-emission sheep.ðŸ˜³

https://www.msn.com/en-gb/foodanddrink/news/how-breeding-low-emissions-sheep-could-bring-down-farming-s-methane-footprint/ar-AA17NkOs ",uk breeding low-emission sheep.ðŸ˜³ http : //www.msn.com/en-gb/foodanddrink/news/how-breeding-low-emissions-sheep-could-bring-down-farming-s-methane-footprint/ar-aa17nkos
1313,23/2/2023,The Science Has Changed,https://mothership.sg/2023/02/lim-wee-kiak-energy-supply-diversification/ ,http : //mothership.sg/2023/02/lim-wee-kiak-energy-supply-diversification/
1314,22/2/2023,Henry,Environmentalism is dangerous,environmentalism dangerous
1315,22/2/2023,Charlotte H,6CO2+6H2Oâ†’C6H12O6+6O2 ,6co2+6h2oâ†’c6h12o6+6o2
1316,22/2/2023,Henry,When you are high on bullshit.,high bullshit .
1317,22/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.westernstandard.news/alberta/edmonton-15-minute-city-plan-wants-50-of-all-trips-being-made-on-transit-or/article_0dfb119e-ae45-11ed-8b4c-e75d7366ca6e.html ,http : //www.westernstandard.news/alberta/edmonton-15-minute-city-plan-wants-50-of-all-trips-being-made-on-transit-or/article_0dfb119e-ae45-11ed-8b4c-e75d7366ca6e.html
1318,21/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.foxnews.com/politics/hundreds-nj-residents-rally-against-green-energy-environmental-concerns ,http : //www.foxnews.com/politics/hundreds-nj-residents-rally-against-green-energy-environmental-concerns
1319,21/2/2023,The Science Has Changed,https://twitter.com/BeschlossDC/status/1627436345298649088 ,http : //twitter.com/beschlossdc/status/1627436345298649088
1320,20/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://threadreaderapp.com/thread/1627454848516980744.html ,http : //threadreaderapp.com/thread/1627454848516980744.html
1321,20/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Greta the Terrorist....

https://www.foxnews.com/media/greta-thunberg-tells-view-hosts-climate-activists-must-now-go-beyond-legal-methods ",greta terrorist .... http : //www.foxnews.com/media/greta-thunberg-tells-view-hosts-climate-activists-must-now-go-beyond-legal-methods
1322,20/2/2023,The Science Has Changed,https://www.reuters.com/business/autos-transportation/italy-propose-softer-2035-carbon-reduction-targets-cars-minister-says-2023-02-16/ ,http : //www.reuters.com/business/autos-transportation/italy-propose-softer-2035-carbon-reduction-targets-cars-minister-says-2023-02-16/
1323,19/2/2023,Geoff Smith,Precocious girl.,precocious girl .
1324,19/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Listen to this 12 year old girl expose the dystopian reality of ""15 minute cities"":

â€œHow dare you steal my childhood and my future, and the future of our children, by enslaving us in your crazy digital surveillance prison.â€","listen 12 year old girl expose dystopian reality `` 15 minute city '' : â€œ dare steal childhood future , future child , enslaving u crazy digital surveillance prison . â€"
1325,18/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"What good will come out of George Soros?

https://www.foxnews.com/politics/george-soros-calls-weather-control-stop-global-warming-ice-sheet-melting ",good come george soros ? http : //www.foxnews.com/politics/george-soros-calls-weather-control-stop-global-warming-ice-sheet-melting
1326,18/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.thegatewaypundit.com/2023/02/massive-fire-renewable-energy-plant-doral-florida-continues-burn-6-days-straight-epa-report-shows-unhealthy-air-quality-video/ ,http : //www.thegatewaypundit.com/2023/02/massive-fire-renewable-energy-plant-doral-florida-continues-burn-6-days-straight-epa-report-shows-unhealthy-air-quality-video/
1327,18/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"A 15-minute city project in the making, part of Saudi Vision 2030. In the middle is the Mukaab"" â€” an imposing 400-metre tall cube-shaped skyscraper in Riyadh large enough to hold 20 Empire State Buildings. 

Saudi Arabia unveils giant cube-shaped supertall skyscraper for downtown Riyadh
https://www.dezeen.com/2023/02/17/cube-skyscraper-riyadh-saudi-arabia-mukaab-murabba/ 

New Murabba
https://www.newmurabba.com/#the-mukaab ","15-minute city project making , part saudi vision 2030. middle mukaab '' â€” imposing 400-metre tall cube-shaped skyscraper riyadh large enough hold 20 empire state building . saudi arabia unveils giant cube-shaped supertall skyscraper downtown riyadh http : //www.dezeen.com/2023/02/17/cube-skyscraper-riyadh-saudi-arabia-mukaab-murabba/ new murabba http : //www.newmurabba.com/ # the-mukaab"
1328,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,,
1329,17/2/2023,Mel,"They know that eating the bugs is not popular, otherwise they wouldn't be using sly tactics like this to get people to unknowingly eat bugs","know eating bug popular , otherwise would n't using sly tactic like get people unknowingly eat bug"
1330,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.dailymail.co.uk/news/article-11750557/Major-road-building-projects-Wales-scrapped-environment-first.html ,http : //www.dailymail.co.uk/news/article-11750557/major-road-building-projects-wales-scrapped-environment-first.html
1331,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Going through this video on Smart 15 Minute Cities:
1.) 0:15- Zero Private Transport
2.) 0:21- Facial Recognition AI Cameras/Digital ID
3.) 0:30- Data Harvesting
4.) 0:37- AI Monitored Transport
5.) 0:57 and 1:03- CBDC
6.) 1:17- You will Rent Everything!
7.) 1:27- Digital ID/Facial Recognition (Again)

Sounds good? 

SGðŸ‡¸ðŸ‡¬ Transhumanism, AI and Technocracy
 ChannelðŸ”—  | DiscussionðŸ”— ","going video smart 15 minute city : 1 . ) 0:15- zero private transport 2 . ) 0:21- facial recognition ai cameras/digital id 3 . ) 0:30- data harvesting 4 . ) 0:37- ai monitored transport 5 . ) 0:57 1:03- cbdc 6 . ) 1:17- rent everything ! 7 . ) 1:27- digital id/facial recognition ( ) sound good ? sgðŸ‡¸ðŸ‡¬ transhumanism , ai technocracy channelðŸ”— | discussionðŸ”—"
1332,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.naturalnews.com/2023-02-16-big-tech-helping-corporations-control-food-supply.html ,http : //www.naturalnews.com/2023-02-16-big-tech-helping-corporations-control-food-supply.html
1333,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,Climate Change or something else?,climate change something else ?
1334,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.express.co.uk/news/world/1418823/China-dead-fish-China-deal-Tehran-mystery-viral-footage-fishing-latest-news-vn ,http : //www.express.co.uk/news/world/1418823/china-dead-fish-china-deal-tehran-mystery-viral-footage-fishing-latest-news-vn
1335,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://observers.france24.com/en/20170526-chinese-trawlers-are-photographed-fishing-djibouti%E2%80%99-protected-waters ,http : //observers.france24.com/en/20170526-chinese-trawlers-are-photographed-fishing-djibouti % e2 % 80 % 99-protected-waters
1336,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://chinadialogueocean.net/en/fisheries/14422-chinese-supertrawlers-arrive-in-liberia/ ,http : //chinadialogueocean.net/en/fisheries/14422-chinese-supertrawlers-arrive-in-liberia/
1337,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.theguardian.com/environment/2022/feb/01/sierra-leone-families-starving-chinese-trawlers-industrial-overfishing-destroying-lives ,http : //www.theguardian.com/environment/2022/feb/01/sierra-leone-families-starving-chinese-trawlers-industrial-overfishing-destroying-lives
1338,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://tntribune.com/pakistan-fishermen-cry-foul-over-chinese-deep-sea-trawlers/ ,http : //tntribune.com/pakistan-fishermen-cry-foul-over-chinese-deep-sea-trawlers/
1339,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.nbcnews.com/specials/china-illegal-fishing-fleet/ ,http : //www.nbcnews.com/specials/china-illegal-fishing-fleet/
1340,17/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"https://ij-reportika.com/the-illegal-chinese-fishing/ 

https://ij-reportika.com/download/8090/?tmstv=1674105923 ",http : //ij-reportika.com/the-illegal-chinese-fishing/ http : //ij-reportika.com/download/8090/ ? tmstv=1674105923
1341,16/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.naturalnews.com/2023-02-15-covid-emergency-climate-emergency-same-thing.html ,http : //www.naturalnews.com/2023-02-15-covid-emergency-climate-emergency-same-thing.html
1342,16/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.scmp.com/news/asia/southeast-asia/article/3210041/singapore-trial-protein-made-thin-air-could-solve-worlds-food-problem ,http : //www.scmp.com/news/asia/southeast-asia/article/3210041/singapore-trial-protein-made-thin-air-could-solve-worlds-food-problem
1343,16/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.greenqueen.com.hk/mirai-foods-debuts-worlds-first-cultivated-tenderloin-steak/ ,http : //www.greenqueen.com.hk/mirai-foods-debuts-worlds-first-cultivated-tenderloin-steak/
1344,14/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.barrons.com/news/eu-parliament-votes-to-ban-petrol-car-sales-by-2035-77ce42e5 ,http : //www.barrons.com/news/eu-parliament-votes-to-ban-petrol-car-sales-by-2035-77ce42e5
1345,13/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.cfact.org/2023/02/09/climate-scientists-dont-understand-why-antarctica-hasnt-warmed-in-70-years-despite-rising-co2/ ,http : //www.cfact.org/2023/02/09/climate-scientists-dont-understand-why-antarctica-hasnt-warmed-in-70-years-despite-rising-co2/
1346,13/2/2023,Mel,"â€œto produce the animal serum needed for cultivated meat, scientists would have to harvest the blood of cow foetuses by slaughtering pregnant cows, a process known to be ethically controversial and expensive.â€

In which hell did they imagine cultivated meat would be better for animal, environment, and people? 

â€œNon serumâ€ 

The production facility, which will open this year, will house the single-largest bioreactor in the cultivated meat industry to date â€“ a 6,000-litre vessel built in partnership with bioreactor technology. introducing cellular signals, such as insulin, that would allow cultivated meat to grow","â€œ produce animal serum needed cultivated meat , scientist would harvest blood cow foetus slaughtering pregnant cow , process known ethically controversial expensive. â€ hell imagine cultivated meat would better animal , environment , people ? â€œ non serum â€ production facility , open year , house single-largest bioreactor cultivated meat industry date â€“ 6,000-litre vessel built partnership bioreactor technology . introducing cellular signal , insulin , would allow cultivated meat grow"
1347,13/2/2023,Charlotte H,Don't land. Stupidity is contagious...,n't land . stupidity contagious ...
1348,12/2/2023,The Science Has Changed,,
1349,10/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.riotimesonline.com/brazil-news/mercosur/central-america/costa-rica-withdraws-from-un-climate-agreement/ ,http : //www.riotimesonline.com/brazil-news/mercosur/central-america/costa-rica-withdraws-from-un-climate-agreement/
1350,9/2/2023,Henry,"For individuals, health is wealth.

For nations, wealth is health.","individual , health wealth . nation , wealth health ."
1351,9/2/2023,Charlotte H,"Are you sure that guy is not suffering from some sort of neurological disorder? Too much energy(wealth)is not good for health.
People with ""saviour complex"" often are mentally ill.",sure guy suffering sort neurological disorder ? much energy ( wealth ) good health . people `` saviour complex '' often mentally ill .
1352,8/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"Rules for thee not for me 

https://summit.news/2023/02/08/video-bill-gates-says-its-ok-for-him-to-use-private-jets-because-hes-the-solution-to-climate-change/ ",rule thee http : //summit.news/2023/02/08/video-bill-gates-says-its-ok-for-him-to-use-private-jets-because-hes-the-solution-to-climate-change/
1353,7/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"More fires at food farms... 

https://www.zerohedge.com/commodities/fire-new-zealands-largest-egg-farm-kills-75000-hens-amid-national-shortage ",fire food farm ... http : //www.zerohedge.com/commodities/fire-new-zealands-largest-egg-farm-kills-75000-hens-amid-national-shortage
1354,7/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,"""While climate change is a serious threat to farmers in Africa, with 70 per cent of farmers depending on rain-fed farming, CSA approaches, including WEMA and drought tolerant maize varieties, are not the solution. Not only does CSA strengthen the very agribusiness and seed companies responsible for destroying farmersâ€™ livelihoods and the agricultural biodiversity which is needed for robust food systems, but it also contributes to, rather than solves, the climate crisis by strengthening the industrial food system. According to GRAIN and the Institute for Agriculture and Trade Policy (IATP), the worldâ€™s five 8 largest meat and dairy corporations are responsible for an even greater volume of greenhouse gas emissions than oil companies like Exxon, Shell, or BP.""

https://assess.technology/featured/statement-dakar-summit-climate-smart-agriculture-climate-crisis/ ","`` climate change serious threat farmer africa , 70 per cent farmer depending rain-fed farming , csa approach , including wema drought tolerant maize variety , solution . csa strengthen agribusiness seed company responsible destroying farmer â€™ livelihood agricultural biodiversity needed robust food system , also contributes , rather solves , climate crisis strengthening industrial food system . according grain institute agriculture trade policy ( iatp ) , world â€™ five 8 largest meat dairy corporation responsible even greater volume greenhouse gas emission oil company like exxon , shell , bp . '' http : //assess.technology/featured/statement-dakar-summit-climate-smart-agriculture-climate-crisis/"
1355,7/2/2023,SGðŸ‡¸ðŸ‡¬ The Other Side Of Climate Change ðŸ¦ƒðŸ’©ðŸŒ´â›ˆðŸŒ,https://www.channelnewsasia.com/asia/indonesia-peatland-fires-weather-modification-technology-artificial-rain-dry-season-3259231 ,http : //www.channelnewsasia.com/asia/indonesia-peatland-fires-weather-modification-technology-artificial-rain-dry-season-3259231
1356,7/2/2023,The Science Has Changed,https://www.channelnewsasia.com/singapore/singapore-carbon-credits-verra-grace-fu-3259311 ,http : //www.channelnewsasia.com/singapore/singapore-carbon-credits-verra-grace-fu-3259311
